,PicoE_CA,NanoE_CA,Cry_CA,Archaeplastida,Picobiliphyta,Filosa-Chlorarachnea,Bacillariophyta,Bolidophyceae,Pelagophyceae,Phaeophyceae,Raphidophyceae,MOCH-2,Apicomplexa,Ichthyosporea,Ascomycota,Basidiomycota,Chytridiomycota,Cryptomycota,Oomycota,Pirsonia,Dino-Group-I,Dino-Group-II,Dino-Group-III,Dino-Group-V,Amoebozoa,Apusozoa,Ciliophora,Centroheliozoa,Telonemia,Choanoflagellida,Acantharea,Filosa-Thecofilosea,Bicoecea,MAST,MOCH-3,MOCH-4,Cryptophyta,Haptophyta,Dinophyceae,Chrysophyceae-Synurophyceae,Dictyochophyceae,Euglyphida,Phototrophs,Parasites,Phagotrophs,Mixotrophs,Syndiniales+Dinophyceae,Heterotroph,Bacillariophyta+Dinophyceae,Photo/Parasite,Photo/Phago,Photo/Mixo,Photo/Hetero,Parasite/Phago,Parasite/Mixo,Parasite/Hetero,Phago/Mixo,Phago/Hetero,Mixo/Hetero,Bacillariophyta/Dinophyceae,Ascomycota/Fungi,Syndiniales/Dinophyceae,Chao1_18S,Shannon_18S,Simpson_18S,OTUrichness_18S
denovo12675D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS5 marine group; D_6__uncultured Bacteroidetes bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180562,0.004885208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo12679D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillaceae; D_5__uncultured; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849969,0,0,0,0,0,0,0,0.00775633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo12684D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Candidatus Aquiluna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006408503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001573066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo12743D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004753101,0,0,0,0,0
denovo12847D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Planctomycetaceae; D_5__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007067904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006209079,0,0,0,0,0
denovo12910D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Alteromonadaceae; D_5__Microbulbifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009474909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601642,0,0,0,0,0
denovo12911D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Alteromonadaceae; D_5__OM60(NOR5) clade; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0.00183428,0.005269973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007571155,0,0.006115502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo12950D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae,0,0.008278787,0.001803964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569958,0,0,0,0.001404745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001755195,0,0,0,0,0
denovo12973D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Halomonadaceae; D_5__Cobetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003457026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo12980D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__JTB255 marine benthic group,0.001755195,0.000167396,0,0,2.97E-06,0.003352247,0,0.006219602,0,0,0,0,0,0,0.002492845,0,0,0,0,0,0,0,0.000263507,0.001896305,0.00168202,0.00050214,0,0.000641783,0,0.000317132,0.008568789,0,0,0,0,0,0.00183428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002733787,0,0,0,0,0.006719055
denovo12985D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylococcaceae; D_5__uncultured; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006744772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009709944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001755195,0,0,0,0,0
denovo13015D_0__Bacteria; D_1__Verrucomicrobia; D_2__Opitutae; D_3__Puniceicoccales; D_4__Puniceicoccaceae; D_5__Pelagicoccus; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0.004175691,0.009099121,0,0,0,0,0,0,0,0,0,0,0,0.005975146,0,0,0.003312348,0,0,0,0,0,0.009731727,0,4.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13140D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillales Incertae Sedis; D_5__Candidatus Alysiosphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007020471,0,0,0,0,0,0,0,0,0,0,0.005359034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13265D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Moraxellaceae; D_5__Psychrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993821,0.004886612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13311D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__PAUC43f marine benthic group; D_4__uncultured bacterium; D_5__; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0.00321394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13468D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004067402,0.002558417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13490D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Oceanospirillaceae; D_5__Pseudospirillum; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0.003084941,0.001209972,0.003508061,0,0.002904951,0,0,0,0,0,0,0,0,0,0.000341233,0,0,0,0,0,0,0,0,0.002987107,0,0.002437937,0,0,0,0.001223921,0,0,0,0,0,0.006513199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108321,0,0,0,0,0
denovo13627D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Oceanospirillaceae; D_5__Pseudospirillum; D_6__uncultured gamma proteobacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0.009611862,0,0,0,0,0,0,0,0,0,0.003820476,0,0,0,0,0,0,0,0,0,0,0.00055103,0,0,0,0.0081374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39E-05,0,0,0,0,0
denovo13672D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002903963,0.00614333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13675D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae,0,0.003831726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13692D_0__Bacteria; D_1__Proteobacteria; D_2__SPOTSOCT00m83,0,0.009244524,0,0,0,0,0.002087252,0.00911162,0,0,0,0,0,0,0.002681273,0,0,0,0,0,0,0,0,0,0.00064526,0,0,0,0,0.003764042,0,0,0,0,0,0,0.008042359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321394,0,0,0,0,0
denovo13708D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__SAR86 clade; D_5__uncultured marine bacterium; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0.001088943,0,0,0,0,0,0,0,0,0,0.002342271,0,0,0.006201285,0,0,0,0,0,0,0,7.47E-05,0,0,0,0.001503259,0,0,0,0,0,0,0.009244524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44E-05,0,0,0,0,0
denovo13832D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Planctomycetales; D_4__Planctomycetaceae; D_5__Blastopirellula; D_6__uncultured planctomycete; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0.009442132,0,0,0,0,0,0,0,0,0,0,0,0.00775633,0,0,0,0,0,0,0,0,0,0,0.001366287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008159963,0,0,0,0,0
denovo13893D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus,0,0,0,0,0,0.003352247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006674862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13969D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Nonlabens,0,0.002812814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo13975D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Phyllobacteriaceae; D_5__Nitratireductor,0,0,0.006719055,0,0,0,0,0,0,0,0,0,0,0,0.002416579,0,0,0,0,0,0,0,0,0,0,0.001762825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978282,0,0,0,0,0
denovo14015D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SS1-B-09-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006818187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14105D_0__Bacteria; D_1__Bacteroidetes; D_2__Sphingobacteriia; D_3__Sphingobacteriales; D_4__Saprospiraceae; D_5__uncultured; D_6__uncultured organism; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007116648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14151D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria,0,0,0,0,0.000534935,0,0,0,0,0,0,0,0,0,0.00747966,0,0,0.009147735,0,0,0,0,0,0,0,0,0,0,0,0.000303806,0.003596973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005910466,0,0,0,0,0
denovo14164D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Subgroup 23; D_4__uncultured Acidobacteria bacterium; D_5__; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0.00381474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005295674,0,0,0,0.002629525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14218D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingobium,0,0.000574714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005131333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14297D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Erythrobacteraceae; D_5__Erythrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14348D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Alteromonadaceae; D_5__Aestuariibacter,0.002342271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007673261,0,0,0.001153106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14415D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Croceibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004125989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14428D_0__Bacteria; D_1__Bacteroidetes; D_2__Cytophagia; D_3__Order II; D_4__Rhodothermaceae; D_5__uncultured; D_6__uncultured Bacteroidetes bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0.006580444,7.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003118032,0,0,0,0.00187889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14588D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__GR-WP33-30; D_4__uncultured bacterium; D_5__; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0.000959988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004617217,0,0.008703721,0,0,0.003615727,0,0,0,0,0,0,2.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14674D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Costertonia,0,0,0.008428515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14691D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae,0,0.005023203,0,0,0,0,0,0,0,0,0,0,0,0,0.001537049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14721D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Acidimicrobiales; D_4__OM1 clade; D_5__Candidatus Actinomarina; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0.002342271,0,0,0.000943573,0,0,0,0,0,0,0,0,0,0.001698366,0,0,0.005796333,0,0,0,0,0,0.007205015,0,7.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006922691,0,0,0,0,0
denovo14759D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingorhabdus; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006360537,0.001947122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14776D_0__Bacteria; D_1__Proteobacteria; D_2__SPOTSOCT00m83; D_3__uncultured bacterium; D_4__; D_5__; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0.003900311,0.004886612,0,0,0.000125612,0,0,0.006839048,0,0,0,0,0,0,0.000494044,0,0,0,0,0,0,0,0,0.009393709,0,0.004311134,0,0,0,1.81E-05,0.005645082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241216,0,0,0,0,0
denovo14833D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Flavobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009474909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14881D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Roseovarius; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo14970D_0__Bacteria; D_1__Proteobacteria; D_2__Proteobacteria Incertae Sedis; D_3__Unknown Order; D_4__Unknown Family; D_5__Candidatus Thiobios; D_6__uncultured gamma proteobacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0.00105094,0.00411093,0,0.003192933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877265,0.006773955,0,0.000855455,0.006152139,0,0,0,0,0,0.004418893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15019D_0__Bacteria; D_1__Proteobacteria; D_2__Betaproteobacteria; D_3__Burkholderiales; D_4__Alcaligenaceae; D_5__MWH-UniP1 aquatic group; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003600758,0,0,0,0,0,0.009653968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15031D_0__Bacteria; D_1__Bacteroidetes; D_2__Flavobacteriia; D_3__Flavobacteriales; D_4__Cryomorphaceae; D_5__Owenweeksia; D_6__uncultured organism; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004486052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449278,0,0,0,0,0,0,0,0,0
denovo15048D_0__Bacteria; D_1__Proteobacteria; D_2__SPOTSOCT00m83; D_3__uncultured bacterium; D_4__; D_5__; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004312596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15175D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__480-2; D_5__uncultured bacterium; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0.002818287,0,0,0.002063821,0,0,0,0,0,0,0,0,0,0.00105094,0,0,0,0,0,0,0,0,0.004751229,0,0.002358024,0,0,0,0.002295574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001643088,0,0,0,0,0
denovo15222D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Alteromonadaceae; D_5__Marinobacter; D_6__uncultured Marinobacter sp.; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001486222,0.002640777,0,0,0,0,0,0,0,0,0.004940486,0,0,0,0,0,0,0,0.001342131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15277D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodospirillales; D_4__Rhodospirillaceae; D_5__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15318D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SAR116 clade; D_5__uncultured bacterium; D_6__; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0.006897343,0.006772191,0,0,0,0,0,0,0,0.005932122,0,0,0,0,0,0,0,0.006284998,0.000315159,0,0,0,0,0.000887676,0,0,0,0,0,0,0,0,0,0.003082751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denovo15327D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Aeromonadales; D_4__Aeromonadaceae; D_5__Aeromonas; D_6__uncultured bacterium; D_7__; D_8__; D_9__; D_10__; D_11__; D_12__; D_13__; D_14__; D_15__; D_16__,0,0,0,0,0,0,0,0.000890541,0,0,0,0,0,0,0,0,0,0,0,0.0071816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
